Site_ID	Latitude	Longitude	Elevation_in_Meters	State	Species_ID	Genus	Species	Common_Name	Kingdom	Individual_ID	Phenophase_ID	Phenophase_Description	First_Yes_Year	First_Yes_Month	First_Yes_Day	First_Yes_DOY	First_Yes_Julian_Date	NumDays_Since_Prior_No	Last_Yes_Year	Last_Yes_Month	Last_Yes_Day	Last_Yes_DOY	Last_Yes_Julian_Date	NumDays_Until_Next_No
31702	38.334816	-122.015053	65	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173793	311	Nut gathering	2019	10	16	289	2458773	1	2019	10	16	289	2458773	-9999
31702	38.334816	-122.015053	65	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173793	340	Courtship 	2019	4	4	94	2458578	28	2019	4	4	94	2458578	47
31702	38.334816	-122.015053	65	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173793	457	Insect consumption	2019	3	4	63	2458547	-9999	2019	4	4	94	2458578	47
31702	38.334816	-122.015053	65	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173793	457	Insect consumption	2019	10	15	288	2458772	147	2019	10	16	289	2458773	-9999
31702	38.334816	-122.015053	65	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173793	542	Feeding (or foraging)	2019	3	4	63	2458547	-9999	2019	4	4	94	2458578	47
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	292	Live individuals	2019	2	7	38	2458522	-9999	2019	11	1	305	2458789	-9999
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	293	Calls or song (birds)	2019	2	7	38	2458522	-9999	2019	10	31	304	2458788	-9999
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	295	Territorial individuals (birds)	2019	2	7	38	2458522	-9999	2019	2	7	38	2458522	32
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	295	Territorial individuals (birds)	2019	3	12	71	2458555	1	2019	4	12	102	2458586	186
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	295	Territorial individuals (birds)	2019	10	17	290	2458774	2	2019	10	17	290	2458774	1
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	311	Nut gathering	2019	2	7	38	2458522	-9999	2019	2	7	38	2458522	32
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	311	Nut gathering	2019	10	15	288	2458772	186	2019	10	19	292	2458776	12
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	457	Insect consumption	2019	10	15	288	2458772	186	2019	10	19	292	2458776	12
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	542	Feeding (or foraging)	2019	3	11	70	2458554	32	2019	3	11	70	2458554	1
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	542	Feeding (or foraging)	2019	10	18	291	2458775	1	2019	10	19	292	2458776	12
32804	33.600769	-116.597313	1399	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	181371	315	Dead individuals	2019	1	31	31	2458515	3	2019	2	1	32	2458516	-9999
33180	37.646255	-121.785385	138	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	185491	292	Live individuals	2019	3	13	72	2458556	-9999	2019	4	3	93	2458577	-9999
33180	37.646255	-121.785385	138	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	185491	293	Calls or song (birds)	2019	4	3	93	2458577	21	2019	4	3	93	2458577	-9999
33180	37.646255	-121.785385	138	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	185491	311	Nut gathering	2019	4	3	93	2458577	21	2019	4	3	93	2458577	-9999
33180	37.646255	-121.785385	138	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	185491	340	Courtship 	2019	4	3	93	2458577	21	2019	4	3	93	2458577	-9999
35558	40.032555	-75.230324	37	PA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	207013	292	Live individuals	2019	9	18	261	2458745	-9999	2019	9	18	261	2458745	-9999
35558	40.032555	-75.230324	37	PA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	207013	542	Feeding (or foraging)	2019	9	18	261	2458745	-9999	2019	9	18	261	2458745	-9999
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2020	1	16	16	2458865	-9999	2020	1	23	23	2458872	5
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2020	2	13	44	2458893	2	2020	2	13	44	2458893	5
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2020	2	27	58	2458907	2	2020	2	27	58	2458907	-9999
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	293	Calls or song (birds)	2020	1	16	16	2458865	-9999	2020	1	23	23	2458872	5
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	293	Calls or song (birds)	2020	2	27	58	2458907	2	2020	2	27	58	2458907	-9999
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	295	Territorial individuals (birds)	2020	1	21	21	2458870	5	2020	1	21	21	2458870	2
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2020	1	15	15	2458864	-9999	2020	1	15	15	2458864	9
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2020	1	31	31	2458880	7	2020	1	31	31	2458880	14
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2020	2	21	52	2458901	7	2020	2	21	52	2458901	14
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2020	7	17	199	2459048	7	2020	7	31	213	2459062	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2020	8	24	237	2459086	12	2020	8	24	237	2459086	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2020	9	15	259	2459108	15	2020	9	15	259	2459108	6
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2020	10	5	279	2459128	14	2020	11	9	314	2459163	10
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2020	12	7	342	2459191	7	2020	12	27	362	2459211	-9999
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2020	1	15	15	2458864	-9999	2020	3	6	66	2458915	105
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2020	7	3	185	2459034	14	2020	10	5	279	2459128	11
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2020	10	20	294	2459143	4	2020	12	27	362	2459211	-9999
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2020	2	21	52	2458901	7	2020	2	21	52	2458901	14
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2020	12	21	356	2459205	7	2020	12	27	362	2459211	-9999
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	542	Feeding (or foraging)	2020	2	21	52	2458901	7	2020	2	21	52	2458901	14
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	542	Feeding (or foraging)	2020	12	21	356	2459205	7	2020	12	27	362	2459211	-9999
6100	34.118332	-118.758636	246	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72368	292	Live individuals	2020	12	7	342	2459191	98	2020	12	7	342	2459191	-9999
6100	34.118332	-118.758636	246	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72368	293	Calls or song (birds)	2020	8	7	220	2459069	7	2020	8	7	220	2459069	17
6100	34.118332	-118.758636	246	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72368	293	Calls or song (birds)	2020	8	31	244	2459093	7	2020	12	7	342	2459191	-9999
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	292	Live individuals	2020	1	9	9	2458858	-9999	2020	2	28	59	2458908	7
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	292	Live individuals	2020	3	27	87	2458936	5	2020	3	27	87	2458936	73
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	292	Live individuals	2020	7	31	213	2459062	35	2020	7	31	213	2459062	7
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	292	Live individuals	2020	9	28	272	2459121	28	2020	11	2	307	2459156	21
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	292	Live individuals	2020	12	14	349	2459198	7	2020	12	14	349	2459198	-9999
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	293	Calls or song (birds)	2020	1	9	9	2458858	-9999	2020	3	22	82	2458931	5
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	293	Calls or song (birds)	2020	6	8	160	2459009	73	2020	6	12	164	2459013	4
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	293	Calls or song (birds)	2020	6	19	171	2459020	3	2020	6	19	171	2459020	7
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	293	Calls or song (birds)	2020	7	31	213	2459062	35	2020	9	28	272	2459121	7
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	293	Calls or song (birds)	2020	10	14	288	2459137	9	2020	11	2	307	2459156	21
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	542	Feeding (or foraging)	2020	8	31	244	2459093	19	2020	8	31	244	2459093	28
6097	34.116222	-118.758591	253	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72374	293	Calls or song (birds)	2020	8	31	244	2459093	31	2020	8	31	244	2459093	21
6098	34.118164	-118.759033	251	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72375	292	Live individuals	2020	2	21	52	2458901	-9999	2020	2	21	52	2458901	19
6098	34.118164	-118.759033	251	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72375	292	Live individuals	2020	8	31	244	2459093	31	2020	11	2	307	2459156	35
6098	34.118164	-118.759033	251	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72375	293	Calls or song (birds)	2020	2	21	52	2458901	-9999	2020	2	21	52	2458901	19
6098	34.118164	-118.759033	251	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72375	293	Calls or song (birds)	2020	3	22	82	2458931	11	2020	3	22	82	2458931	5
6098	34.118164	-118.759033	251	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72375	293	Calls or song (birds)	2020	6	26	178	2459027	18	2020	8	31	244	2459093	63
6098	34.118164	-118.759033	251	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72375	457	Insect consumption	2020	2	21	52	2458901	-9999	2020	2	21	52	2458901	19
6098	34.118164	-118.759033	251	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72375	542	Feeding (or foraging)	2020	2	21	52	2458901	-9999	2020	2	21	52	2458901	19
20765	33.632149	-117.55545	298	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	88470	292	Live individuals	2020	1	10	10	2458859	-9999	2020	3	17	77	2458926	-9999
20765	33.632149	-117.55545	298	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	88470	293	Calls or song (birds)	2020	1	14	14	2458863	4	2020	1	19	19	2458868	18
20765	33.632149	-117.55545	298	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	88470	293	Calls or song (birds)	2020	2	10	41	2458890	4	2020	2	16	47	2458896	18
20765	33.632149	-117.55545	298	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	88470	293	Calls or song (birds)	2020	3	15	75	2458924	10	2020	3	17	77	2458926	-9999
20765	33.632149	-117.55545	298	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	88470	457	Insect consumption	2020	2	16	47	2458896	6	2020	2	16	47	2458896	18
20765	33.632149	-117.55545	298	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	88470	542	Feeding (or foraging)	2020	1	19	19	2458868	5	2020	1	19	19	2458868	18
20765	33.632149	-117.55545	298	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	88470	542	Feeding (or foraging)	2020	2	16	47	2458896	6	2020	2	16	47	2458896	18
20765	33.632149	-117.55545	298	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	88470	542	Feeding (or foraging)	2020	3	15	75	2458924	10	2020	3	15	75	2458924	2
22740	38.525036	-121.970711	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	102225	292	Live individuals	2020	1	9	9	2458858	-9999	2020	12	10	345	2459194	-9999
22740	38.525036	-121.970711	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	102225	293	Calls or song (birds)	2020	1	9	9	2458858	-9999	2020	12	10	345	2459194	-9999
22740	38.525036	-121.970711	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	102225	310	Fruit/seed consumption	2020	9	17	261	2459110	194	2020	12	5	340	2459189	5
22740	38.525036	-121.970711	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	102225	542	Feeding (or foraging)	2020	9	17	261	2459110	194	2020	12	5	340	2459189	5
31702	38.334816	-122.015053	65	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173793	292	Live individuals	2020	10	30	304	2459153	-9999	2020	10	30	304	2459153	-9999
31702	38.334816	-122.015053	65	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173793	293	Calls or song (birds)	2020	10	30	304	2459153	-9999	2020	10	30	304	2459153	-9999
31702	38.334816	-122.015053	65	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173793	311	Nut gathering	2020	10	30	304	2459153	-9999	2020	10	30	304	2459153	-9999
31702	38.334816	-122.015053	65	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173793	457	Insect consumption	2020	10	30	304	2459153	-9999	2020	10	30	304	2459153	-9999
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	292	Live individuals	2020	2	19	50	2458899	-9999	2020	11	10	315	2459164	-9999
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	293	Calls or song (birds)	2020	2	19	50	2458899	-9999	2020	11	10	315	2459164	-9999
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	295	Territorial individuals (birds)	2020	2	19	50	2458899	-9999	2020	3	13	73	2458922	242
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	310	Fruit/seed consumption	2020	3	3	63	2458912	11	2020	3	5	65	2458914	8
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	311	Nut gathering	2020	11	10	315	2459164	242	2020	11	10	315	2459164	-9999
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	340	Courtship 	2020	3	3	63	2458912	-9999	2020	3	3	63	2458912	10
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	457	Insect consumption	2020	2	19	50	2458899	-9999	2020	2	21	52	2458901	21
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	457	Insect consumption	2020	11	10	315	2459164	242	2020	11	10	315	2459164	-9999
31703	38.248528	-122.132523	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	173803	542	Feeding (or foraging)	2020	2	19	50	2458899	-9999	2020	2	21	52	2458901	21
36871	37.942036	-121.278305	598	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	228531	292	Live individuals	2020	3	22	82	2458931	6	2020	3	30	90	2458939	10
36871	37.942036	-121.278305	598	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	228531	292	Live individuals	2020	4	17	108	2458957	3	2020	4	17	108	2458957	4
36871	37.942036	-121.278305	598	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	228531	292	Live individuals	2020	5	7	128	2458977	16	2020	6	5	157	2459006	-9999
36871	37.942036	-121.278305	598	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	228531	293	Calls or song (birds)	2020	3	22	82	2458931	6	2020	3	30	90	2458939	10
36871	37.942036	-121.278305	598	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	228531	293	Calls or song (birds)	2020	4	17	108	2458957	3	2020	6	5	157	2459006	-9999
36871	37.942036	-121.278305	598	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	228531	295	Territorial individuals (birds)	2020	3	30	90	2458939	8	2020	3	30	90	2458939	10
36871	37.942036	-121.278305	598	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	228531	298	Occupied nest	2020	3	22	82	2458931	6	2020	3	22	82	2458931	8
36871	37.942036	-121.278305	598	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	228531	457	Insect consumption	2020	4	17	108	2458957	3	2020	4	17	108	2458957	4
37403	34.538399	-112.500298	1684	AZ	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	234230	292	Live individuals	2020	4	3	94	2458943	-9999	2020	4	16	107	2458956	-9999
37403	34.538399	-112.500298	1684	AZ	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	234230	293	Calls or song (birds)	2020	4	16	107	2458956	13	2020	4	16	107	2458956	-9999
37403	34.538399	-112.500298	1684	AZ	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	234230	542	Feeding (or foraging)	2020	4	3	94	2458943	-9999	2020	4	3	94	2458943	13
36121	37.191601	-121.987099	190	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	240212	542	Feeding (or foraging)	2020	5	2	123	2458972	-9999	2020	5	2	123	2458972	-9999
39342	37.776524	-121.895195	206	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	244680	292	Live individuals	2020	6	20	172	2459021	-9999	2020	6	20	172	2459021	-9999
39342	37.776524	-121.895195	206	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	244680	293	Calls or song (birds)	2020	6	20	172	2459021	-9999	2020	6	20	172	2459021	-9999
39342	37.776524	-121.895195	206	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	244680	297	Nest building (birds)	2020	6	20	172	2459021	-9999	2020	6	20	172	2459021	-9999
6398	37.988838	-122.129555	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	244907	292	Live individuals	2020	7	19	201	2459050	-9999	2020	7	30	212	2459061	-9999
6398	37.988838	-122.129555	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	244907	293	Calls or song (birds)	2020	7	19	201	2459050	-9999	2020	7	30	212	2459061	-9999
6398	37.988838	-122.129555	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	244907	298	Occupied nest	2020	7	30	212	2459061	10	2020	7	30	212	2459061	-9999
6398	37.988838	-122.129555	39	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	244907	542	Feeding (or foraging)	2020	7	30	212	2459061	10	2020	7	30	212	2459061	-9999
40939	33.180344	-117.109215	276	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	249400	292	Live individuals	2020	10	11	285	2459134	-9999	2020	10	11	285	2459134	-9999
40939	33.180344	-117.109215	276	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	249400	293	Calls or song (birds)	2020	10	11	285	2459134	-9999	2020	10	11	285	2459134	-9999
40939	33.180344	-117.109215	276	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	249400	295	Territorial individuals (birds)	2020	10	11	285	2459134	-9999	2020	10	11	285	2459134	-9999
35441	38.430119	-122.974358	132	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	249806	292	Live individuals	2020	10	16	290	2459139	21	2020	10	28	302	2459151	-9999
35441	38.430119	-122.974358	132	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	249806	293	Calls or song (birds)	2020	9	25	269	2459118	-9999	2020	9	25	269	2459118	21
35441	38.430119	-122.974358	132	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	249806	310	Fruit/seed consumption	2020	9	25	269	2459118	-9999	2020	10	28	302	2459151	-9999
35441	38.430119	-122.974358	132	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	249806	311	Nut gathering	2020	9	25	269	2459118	-9999	2020	10	28	302	2459151	-9999
35441	38.430119	-122.974358	132	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	249806	542	Feeding (or foraging)	2020	10	16	290	2459139	21	2020	10	28	302	2459151	-9999
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2021	1	11	11	2459226	8	2021	2	27	58	2459273	15
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2021	3	19	78	2459293	5	2021	4	28	118	2459333	32
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2021	6	18	169	2459384	7	2021	6	18	169	2459384	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2021	7	1	182	2459397	6	2021	7	8	189	2459404	8
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2021	8	12	224	2459439	19	2021	9	3	246	2459461	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2021	9	17	260	2459475	7	2021	12	13	347	2459562	-9999
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2021	1	11	11	2459226	8	2021	2	1	32	2459247	6
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2021	2	14	45	2459260	7	2021	2	14	45	2459260	5
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2021	3	14	73	2459288	15	2021	3	19	78	2459293	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2021	4	2	92	2459307	7	2021	5	30	150	2459365	12
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2021	6	18	169	2459384	7	2021	7	8	189	2459404	8
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2021	7	24	205	2459420	8	2021	7	24	205	2459420	19
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2021	8	20	232	2459447	8	2021	10	9	282	2459497	6
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2021	10	23	296	2459511	8	2021	10	30	303	2459518	5
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2021	11	19	323	2459538	15	2021	12	4	338	2459553	9
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	298	Occupied nest	2021	6	18	169	2459384	7	2021	6	18	169	2459384	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2021	1	25	25	2459240	14	2021	1	25	25	2459240	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2021	2	7	38	2459253	6	2021	2	7	38	2459253	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2021	6	18	169	2459384	7	2021	6	18	169	2459384	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2021	12	4	338	2459553	15	2021	12	4	338	2459553	9
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	542	Feeding (or foraging)	2021	1	25	25	2459240	14	2021	1	25	25	2459240	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	542	Feeding (or foraging)	2021	6	18	169	2459384	7	2021	6	18	169	2459384	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	542	Feeding (or foraging)	2021	12	4	338	2459553	15	2021	12	4	338	2459553	9
6100	34.118332	-118.758636	246	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72368	292	Live individuals	2021	4	28	118	2459333	33	2021	7	24	205	2459420	13
6100	34.118332	-118.758636	246	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72368	292	Live individuals	2021	10	1	274	2459489	56	2021	10	1	274	2459489	34
6100	34.118332	-118.758636	246	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72368	293	Calls or song (birds)	2021	7	24	205	2459420	87	2021	8	6	218	2459433	56
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	292	Live individuals	2021	1	11	11	2459226	-9999	2021	2	27	58	2459273	20
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	292	Live individuals	2021	3	26	85	2459300	7	2021	4	16	106	2459321	20
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	292	Live individuals	2021	5	22	142	2459357	16	2021	6	10	161	2459376	8
6091	34.11578	-118.757507	229	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72369	292	Live individuals	2021	7	16	197	2459412	8	2021	7	16	197	2459412	27
