Site_ID    Latitude    Longitude    Elevation_in_Meters    State    Species_ID    Genus    Species    Common_Name    Kingdom    Individual_ID    Phenophase_ID    Phenophase_Description    First_Yes_Year    First_Yes_Month    First_Yes_Day    First_Yes_DOY    First_Yes_Julian_Date    NumDays_Since_Prior_No    Last_Yes_Year    Last_Yes_Month    Last_Yes_Day    Last_Yes_DOY    Last_Yes_Julian_Date    NumDays_Until_Next_No
30414    45.553257    -94.143799    302    MN    80    Juglans    nigra    black walnut    Plantae    162835    500    Flowers or flower buds    2020    5    3    124    2458973    7    2020    5    17    138    2458987    7
30414    45.553257    -94.143799    302    MN    80    Juglans    nigra    black walnut    Plantae    162835    501    Open flowers    2020    5    3    124    2458973    7    2020    5    17    138    2458987    7
30414    45.553257    -94.143799    302    MN    80    Juglans    nigra    black walnut    Plantae    162835    502    Pollen release (flowers)    2020    5    3    124    2458973    7    2020    5    24    145    2458994    7
30414    45.553257    -94.143799    302    MN    80    Juglans    nigra    black walnut    Plantae    162835    504    Recent fruit or seed drop    2020    6    14    166    2459015    7    2020    6    14    166    2459015    7
30414    45.553257    -94.143799    302    MN    80    Juglans    nigra    black walnut    Plantae    162835    516    Fruits    2020    6    14    166    2459015    7    2020    6    14    166    2459015    7
30104    45.08041    -93.364624    269    MN    80    Juglans    nigra    black walnut    Plantae    163197    371    Breaking leaf buds    2020    5    2    123    2458972    17    2020    5    13    134    2458983    1
30104    45.08041    -93.364624    269    MN    80    Juglans    nigra    black walnut    Plantae    163197    371    Breaking leaf buds    2020    5    15    136    2458985    1    2020    5    20    141    2458990    7
30104    45.08041    -93.364624    269    MN    80    Juglans    nigra    black walnut    Plantae    163197    467    Increasing leaf size    2020    5    2    123    2458972    17    2020    5    27    148    2458997    86
30104    45.08041    -93.364624    269    MN    80    Juglans    nigra    black walnut    Plantae    163197    471    Falling leaves    2020    9    26    270    2459119    5    2020    10    31    305    2459154    -9999
30104    45.08041    -93.364624    269    MN    80    Juglans    nigra    black walnut    Plantae    163197    483    Leaves    2020    5    2    123    2458972    17    2020    5    27    148    2458997    86
30104    45.08041    -93.364624    269    MN    80    Juglans    nigra    black walnut    Plantae    163197    483    Leaves    2020    9    5    249    2459098    8    2020    10    31    305    2459154    -9999
30104    45.08041    -93.364624    269    MN    80    Juglans    nigra    black walnut    Plantae    163197    498    Colored leaves    2020    9    12    256    2459105    7    2020    10    31    305    2459154    -9999
30104    45.08041    -93.364624    269    MN    80    Juglans    nigra    black walnut    Plantae    163197    500    Flowers or flower buds    2020    5    2    123    2458972    17    2020    5    27    148    2458997    86
30104    45.08041    -93.364624    269    MN    80    Juglans    nigra    black walnut    Plantae    163197    501    Open flowers    2020    5    14    135    2458984    1    2020    5    27    148    2458997    86
30104    45.08041    -93.364624    269    MN    80    Juglans    nigra    black walnut    Plantae    163197    502    Pollen release (flowers)    2020    5    14    135    2458984    1    2020    5    27    148    2458997    86
30104    45.08041    -93.364624    269    MN    80    Juglans    nigra    black walnut    Plantae    163197    516    Fruits    2020    5    14    135    2458984    1    2020    5    15    136    2458985    5
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172237    371    Breaking leaf buds    2020    4    9    100    2458949    11    2020    5    3    124    2458973    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172237    390    Ripe fruits    2020    10    14    288    2459137    151    2020    11    6    311    2459160    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172237    467    Increasing leaf size    2020    5    3    124    2458973    9    2020    5    11    132    2458981    5
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172237    471    Falling leaves    2020    10    14    288    2459137    151    2020    11    6    311    2459160    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172237    483    Leaves    2020    4    9    100    2458949    11    2020    11    6    311    2459160    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172237    498    Colored leaves    2020    10    14    288    2459137    151    2020    11    6    311    2459160    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172237    500    Flowers or flower buds    2020    5    3    124    2458973    9    2020    5    16    137    2458986    151
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172237    501    Open flowers    2020    5    3    124    2458973    9    2020    5    16    137    2458986    151
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172237    504    Recent fruit or seed drop    2020    10    14    288    2459137    151    2020    11    6    311    2459160    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172237    516    Fruits    2020    10    14    288    2459137    151    2020    10    14    288    2459137    15
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172237    516    Fruits    2020    11    6    311    2459160    8    2020    11    6    311    2459160    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172255    371    Breaking leaf buds    2020    4    24    115    2458964    7    2020    5    11    132    2458981    5
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172255    467    Increasing leaf size    2020    5    3    124    2458973    9    2020    5    3    124    2458973    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172255    471    Falling leaves    2020    10    14    288    2459137    151    2020    10    14    288    2459137    15
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172255    483    Leaves    2020    5    3    124    2458973    9    2020    10    14    288    2459137    15
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172255    498    Colored leaves    2020    10    14    288    2459137    151    2020    10    14    288    2459137    15
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172255    500    Flowers or flower buds    2020    5    16    137    2458986    5    2020    5    16    137    2458986    151
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172255    501    Open flowers    2020    5    16    137    2458986    5    2020    5    16    137    2458986    151
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    371    Breaking leaf buds    2020    4    9    100    2458949    11    2020    4    24    115    2458964    9
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    390    Ripe fruits    2020    10    14    288    2459137    151    2020    10    29    303    2459152    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    471    Falling leaves    2020    10    14    288    2459137    151    2020    10    14    288    2459137    15
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    483    Leaves    2020    4    17    108    2458957    8    2020    4    17    108    2458957    7
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    483    Leaves    2020    5    3    124    2458973    9    2020    10    14    288    2459137    15
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    498    Colored leaves    2020    10    14    288    2459137    151    2020    10    14    288    2459137    15
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    500    Flowers or flower buds    2020    4    9    100    2458949    11    2020    4    9    100    2458949    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    500    Flowers or flower buds    2020    5    3    124    2458973    9    2020    5    16    137    2458986    151
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    501    Open flowers    2020    5    3    124    2458973    9    2020    5    16    137    2458986    151
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    504    Recent fruit or seed drop    2020    10    14    288    2459137    151    2020    10    14    288    2459137    15
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    504    Recent fruit or seed drop    2020    11    6    311    2459160    8    2020    11    6    311    2459160    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172257    516    Fruits    2020    10    14    288    2459137    151    2020    10    29    303    2459152    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172265    371    Breaking leaf buds    2020    4    17    108    2458957    8    2020    4    24    115    2458964    9
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172265    467    Increasing leaf size    2020    5    3    124    2458973    9    2020    5    3    124    2458973    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172265    467    Increasing leaf size    2020    5    16    137    2458986    5    2020    5    16    137    2458986    151
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172265    471    Falling leaves    2020    10    14    288    2459137    151    2020    11    6    311    2459160    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172265    483    Leaves    2020    4    24    115    2458964    7    2020    11    6    311    2459160    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172265    498    Colored leaves    2020    10    14    288    2459137    151    2020    11    6    311    2459160    8
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172265    500    Flowers or flower buds    2020    3    9    69    2458918    8    2020    3    9    69    2458918    6
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172265    500    Flowers or flower buds    2020    5    11    132    2458981    8    2020    5    16    137    2458986    151
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172265    501    Open flowers    2020    3    9    69    2458918    8    2020    3    9    69    2458918    6
31362    35.616035    -82.563438    636    NC    80    Juglans    nigra    black walnut    Plantae    172265    501    Open flowers    2020    5    11    132    2458981    8    2020    5    16    137    2458986    151
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    371    Breaking leaf buds    2020    4    29    120    2458969    6    2020    5    21    142    2458991    7
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    390    Ripe fruits    2020    10    16    290    2459139    7    2020    10    16    290    2459139    7
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    467    Increasing leaf size    2020    5    13    134    2458983    6    2020    9    17    261    2459110    7
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    471    Falling leaves    2020    7    23    205    2459054    8    2020    7    30    212    2459061    6
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    471    Falling leaves    2020    8    12    225    2459074    7    2020    8    12    225    2459074    8
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    471    Falling leaves    2020    8    28    241    2459090    8    2020    10    31    305    2459154    11
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    483    Leaves    2020    5    7    128    2458977    4    2020    10    23    297    2459146    8
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    498    Colored leaves    2020    7    23    205    2459054    8    2020    10    23    297    2459146    8
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    500    Flowers or flower buds    2020    5    13    134    2458983    6    2020    6    11    163    2459012    7
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    501    Open flowers    2020    6    11    163    2459012    14    2020    6    11    163    2459012    7
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    504    Recent fruit or seed drop    2020    7    30    212    2459061    7    2020    8    12    225    2459074    8
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    504    Recent fruit or seed drop    2020    9    3    247    2459096    6    2020    9    3    247    2459096    8
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    504    Recent fruit or seed drop    2020    9    24    268    2459117    7    2020    9    24    268    2459117    7
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    504    Recent fruit or seed drop    2020    10    23    297    2459146    14    2020    10    23    297    2459146    8
30725    42.386509    -71.108315    21    MA    80    Juglans    nigra    black walnut    Plantae    179809    516    Fruits    2020    6    25    177    2459026    7    2020    10    16    290    2459139    7
35162    39.473289    -86.926849    233    IN    80    Juglans    nigra    black walnut    Plantae    205698    371    Breaking leaf buds    2020    5    2    123    2458972    10    2020    5    2    123    2458972    10
35162    39.473289    -86.926849    233    IN    80    Juglans    nigra    black walnut    Plantae    205698    390    Ripe fruits    2020    10    17    291    2459140    37    2020    10    31    305    2459154    52
35162    39.473289    -86.926849    233    IN    80    Juglans    nigra    black walnut    Plantae    205698    467    Increasing leaf size    2020    5    12    133    2458982    10    2020    5    22    143    2458992    23
35162    39.473289    -86.926849    233    IN    80    Juglans    nigra    black walnut    Plantae    205698    471    Falling leaves    2020    9    10    254    2459103    56    2020    9    10    254    2459103    10
35162    39.473289    -86.926849    233    IN    80    Juglans    nigra    black walnut    Plantae    205698    483    Leaves    2020    5    12    133    2458982    10    2020    9    20    264    2459113    27
35162    39.473289    -86.926849    233    IN    80    Juglans    nigra    black walnut    Plantae    205698    498    Colored leaves    2020    9    10    254    2459103    56    2020    9    20    264    2459113    27
35162    39.473289    -86.926849    233    IN    80    Juglans    nigra    black walnut    Plantae    205698    500    Flowers or flower buds    2020    5    12    133    2458982    10    2020    5    22    143    2458992    23
35162    39.473289    -86.926849    233    IN    80    Juglans    nigra    black walnut    Plantae    205698    501    Open flowers    2020    5    22    143    2458992    10    2020    5    22    143    2458992    23
35162    39.473289    -86.926849    233    IN    80    Juglans    nigra    black walnut    Plantae    205698    504    Recent fruit or seed drop    2020    10    17    291    2459140    27    2020    10    31    305    2459154    52
35162    39.473289    -86.926849    233    IN    80    Juglans    nigra    black walnut    Plantae    205698    516    Fruits    2020    7    2    184    2459033    18    2020    10    31    305    2459154    52
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    371    Breaking leaf buds    2020    3    18    78    2458927    6    2020    3    26    86    2458935    7
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    371    Breaking leaf buds    2020    4    9    100    2458949    7    2020    5    7    128    2458977    7
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    390    Ripe fruits    2020    8    27    240    2459089    84    2020    8    27    240    2459089    12
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    390    Ripe fruits    2020    9    14    258    2459107    6    2020    9    21    265    2459114    10
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    390    Ripe fruits    2020    10    11    285    2459134    6    2020    10    16    290    2459139    7
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    467    Increasing leaf size    2020    4    24    115    2458964    8    2020    6    4    156    2459005    84
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    471    Falling leaves    2020    10    16    290    2459139    5    2020    10    23    297    2459146    7
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    483    Leaves    2020    4    24    115    2458964    8    2020    10    23    297    2459146    7
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    498    Colored leaves    2020    10    5    279    2459128    4    2020    10    23    297    2459146    7
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    500    Flowers or flower buds    2020    4    16    107    2458956    7    2020    4    16    107    2458956    8
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    500    Flowers or flower buds    2020    5    7    128    2458977    7    2020    5    14    135    2458984    7
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    501    Open flowers    2020    5    7    128    2458977    7    2020    5    14    135    2458984    7
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    504    Recent fruit or seed drop    2020    10    11    285    2459134    6    2020    10    16    290    2459139    7
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    504    Recent fruit or seed drop    2020    10    30    304    2459153    7    2020    10    30    304    2459153    9
35768    35.94849    -83.866074    270    TN    80    Juglans    nigra    black walnut    Plantae    211564    516    Fruits    2020    8    27    240    2459089    84    2020    10    30    304    2459153    9
35808    35.546341    -82.834023    833    NC    80    Juglans    nigra    black walnut    Plantae    212009    471    Falling leaves    2020    1    6    6    2458855    -9999    2020    2    12    43    2458892    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217524    471    Falling leaves    2020    8    26    239    2459088    14    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217524    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217524    498    Colored leaves    2020    7    15    197    2459046    14    2020    7    15    197    2459046    14
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217524    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217534    471    Falling leaves    2020    8    26    239    2459088    14    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217534    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217534    498    Colored leaves    2020    7    15    197    2459046    14    2020    7    15    197    2459046    14
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217534    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217535    471    Falling leaves    2020    8    26    239    2459088    14    2020    8    26    239    2459088    8
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217535    471    Falling leaves    2020    9    8    252    2459101    5    2020    11    10    315    2459164    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217535    483    Leaves    2020    6    17    169    2459018    90    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217535    498    Colored leaves    2020    7    15    197    2459046    14    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217540    471    Falling leaves    2020    8    26    239    2459088    14    2020    8    26    239    2459088    8
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217540    471    Falling leaves    2020    9    8    252    2459101    5    2020    11    16    321    2459170    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217540    483    Leaves    2020    6    17    169    2459018    90    2020    11    10    315    2459164    6
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217540    498    Colored leaves    2020    7    29    211    2459060    14    2020    10    27    301    2459150    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217540    498    Colored leaves    2020    11    10    315    2459164    7    2020    11    10    315    2459164    6
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217548    471    Falling leaves    2020    8    12    225    2459074    14    2020    11    16    321    2459170    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217548    483    Leaves    2020    6    17    169    2459018    90    2020    11    10    315    2459164    6
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217548    498    Colored leaves    2020    7    29    211    2459060    14    2020    11    10    315    2459164    6
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217559    471    Falling leaves    2020    8    12    225    2459074    14    2020    9    3    247    2459096    5
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217559    471    Falling leaves    2020    9    11    255    2459104    3    2020    10    13    287    2459136    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217559    483    Leaves    2020    6    17    169    2459018    90    2020    10    13    287    2459136    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217559    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    13    287    2459136    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217560    471    Falling leaves    2020    8    26    239    2459088    14    2020    8    26    239    2459088    8
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217560    471    Falling leaves    2020    9    8    252    2459101    5    2020    11    10    315    2459164    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217560    483    Leaves    2020    6    17    169    2459018    90    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217560    498    Colored leaves    2020    7    29    211    2459060    14    2020    10    27    301    2459150    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217571    471    Falling leaves    2020    8    26    239    2459088    14    2020    8    26    239    2459088    8
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217571    471    Falling leaves    2020    9    8    252    2459101    5    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217571    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217571    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217579    471    Falling leaves    2020    8    26    239    2459088    14    2020    11    10    315    2459164    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217579    483    Leaves    2020    6    17    169    2459018    90    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217579    498    Colored leaves    2020    7    15    197    2459046    14    2020    7    15    197    2459046    14
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217579    498    Colored leaves    2020    8    12    225    2459074    14    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217589    471    Falling leaves    2020    8    12    225    2459074    14    2020    8    12    225    2459074    14
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217589    471    Falling leaves    2020    9    3    247    2459096    8    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217589    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217589    498    Colored leaves    2020    7    15    197    2459046    14    2020    7    15    197    2459046    14
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217589    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217593    471    Falling leaves    2020    8    12    225    2459074    14    2020    8    12    225    2459074    14
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217593    471    Falling leaves    2020    9    8    252    2459101    5    2020    11    10    315    2459164    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217593    483    Leaves    2020    6    17    169    2459018    90    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217593    498    Colored leaves    2020    8    12    225    2459074    14    2020    8    12    225    2459074    14
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217593    498    Colored leaves    2020    9    3    247    2459096    8    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217595    471    Falling leaves    2020    8    26    239    2459088    14    2020    11    10    315    2459164    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217595    483    Leaves    2020    6    17    169    2459018    90    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217595    498    Colored leaves    2020    7    15    197    2459046    14    2020    11    3    308    2459157    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217599    471    Falling leaves    2020    8    12    225    2459074    14    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217599    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217599    498    Colored leaves    2020    7    15    197    2459046    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217600    471    Falling leaves    2020    8    12    225    2459074    14    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217600    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217600    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217601    471    Falling leaves    2020    8    26    239    2459088    14    2020    8    26    239    2459088    8
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217601    471    Falling leaves    2020    9    8    252    2459101    5    2020    10    13    287    2459136    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217601    483    Leaves    2020    6    17    169    2459018    90    2020    10    13    287    2459136    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217601    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    13    287    2459136    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217602    471    Falling leaves    2020    8    12    225    2459074    14    2020    11    3    308    2459157    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217602    483    Leaves    2020    6    17    169    2459018    90    2020    10    27    301    2459150    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217602    498    Colored leaves    2020    7    15    197    2459046    14    2020    7    15    197    2459046    14
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217602    498    Colored leaves    2020    8    12    225    2459074    14    2020    10    27    301    2459150    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217603    471    Falling leaves    2020    8    12    225    2459074    14    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217603    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217603    498    Colored leaves    2020    7    29    211    2459060    14    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217604    471    Falling leaves    2020    8    12    225    2459074    14    2020    10    27    301    2459150    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217604    483    Leaves    2020    6    17    169    2459018    90    2020    10    20    294    2459143    7
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217604    498    Colored leaves    2020    7    15    197    2459046    14    2020    7    15    197    2459046    14
